Date,Open,High,Low,Close,Volume
27/8/2021,26.20598984,26.42955868,26.17683006,26.3906765,1392000
20/10/2021,28.77215665,29.18041029,28.74299501,29.10264778,1384200
28/10/2021,29.52062132,29.68586688,29.42341772,29.55950165,1379700
9/12/2021,28.17921578,28.31529971,28.06257295,28.26669884,1375200
9/11/2021,28.31529943,28.3736227,28.14033518,28.21809769,1372900
10/11/2021,28.28614114,28.40278398,28.06257415,28.09173393,1367100
29/7/2021,26.98917352,27.03716207,26.68204057,26.70123672,1345100
8/12/2021,28.29586066,28.44166513,28.19865706,28.23753738,1343500
4/6/2021,30.28123822,30.28123822,30.06048794,30.23324966,1335400
11/6/2021,29.41743238,29.61898834,29.32145344,29.60939026,1332300
27/12/2021,29.10264815,29.26789372,28.91796149,29.22901154,1317200
13/9/2021,25.50612771,25.69081437,25.43808574,25.59361076,1314200
29/6/2021,28.06413334,28.16971036,27.78579645,27.80499077,1313700
5/8/2021,26.74922777,26.98917419,26.69163931,26.97957611,1254200
13/8/2021,27.44987218,27.49786073,27.26751238,27.29630661,1239300
30/6/2021,27.69941551,27.87217722,27.59383849,27.68981743,1234900
21/4/2021,27.6322299,28.05453427,27.58423952,28.0161438,1223200
19/10/2021,29.00544409,29.05404496,28.91796103,29.02488518,1212600
18/5/2021,30.4540002,30.58837144,30.16606522,30.16606522,1196800
1/7/2021,27.92976324,28.0161441,27.84338238,28.00654602,1186500
24/11/2021,28.64579173,28.83047839,28.63607119,28.78187752,1182100
26/5/2021,29.90692149,30.41560856,29.86853102,30.262043,1181300
11/11/2021,28.18893693,28.27641999,28.12089497,28.17921638,1176400
7/6/2021,30.33882578,30.34842386,30.19485646,30.262043,1163800
9/8/2021,27.22912149,27.38268706,27.14274063,27.24831581,1161400
8/6/2021,30.15646579,30.23324857,30.05088878,30.08928108,1129000
24/6/2021,28.35207019,28.4864396,28.23689511,28.40005875,1115700
20/5/2021,30.17566143,30.31003083,30.06048634,30.22364998,1103000
10/12/2021,28.27642059,28.30558223,28.11117502,28.27642059,1100100
25/6/2021,28.56322229,28.6687993,28.45764528,28.58241844,1086500
12/4/2021,28.60161396,28.71678905,28.42885407,28.54402733,1081500
7/5/2021,29.93571547,30.35801985,29.87812701,30.32922745,1079300
23/4/2021,27.49785787,27.97775069,27.43067317,27.86257744,1050300
21/5/2021,30.26204415,30.29083655,30.0604882,30.16606522,996300
5/4/2021,28.33287388,28.44804714,28.19850264,28.2848835,779300
31/12/2021,29.32621523,29.41369829,29.21929108,29.30677414,692400
